timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457152806,23679,HTTP Request,200,OK,new_user 1-37,text,true,,670559,118,50,50,https://www.daraz.com.bd/,420,0,314
1673457152085,26087,HTTP Request,200,OK,new_user 1-19,text,true,,670552,118,49,49,https://www.daraz.com.bd/,262,0,194
1673457152065,27746,HTTP Request,200,OK,new_user 1-17,text,true,,670572,118,48,48,https://www.daraz.com.bd/,282,0,212
1673457151923,27959,HTTP Request,200,OK,new_user 1-15,text,true,,670583,118,47,47,https://www.daraz.com.bd/,510,0,353
1673457152727,27873,HTTP Request,200,OK,new_user 1-35,text,true,,670583,118,46,46,https://www.daraz.com.bd/,944,0,669
1673457151491,29946,HTTP Request,200,OK,new_user 1-2,text,true,,670580,118,45,45,https://www.daraz.com.bd/,1630,0,1309
1673457152638,29481,HTTP Request,200,OK,new_user 1-33,text,true,,670563,118,44,44,https://www.daraz.com.bd/,877,0,765
1673457152560,30049,HTTP Request,200,OK,new_user 1-31,text,true,,670559,118,43,43,https://www.daraz.com.bd/,1916,0,1753
1673457153039,30007,HTTP Request,200,OK,new_user 1-43,text,true,,670571,118,42,42,https://www.daraz.com.bd/,1171,0,1052
1673457152326,32416,HTTP Request,200,OK,new_user 1-25,text,true,,670547,118,41,41,https://www.daraz.com.bd/,854,0,515
1673457151490,34884,HTTP Request,200,OK,new_user 1-3,text,true,,670591,118,40,40,https://www.daraz.com.bd/,857,0,789
1673457153190,33527,HTTP Request,200,OK,new_user 1-47,text,true,,670559,118,39,39,https://www.daraz.com.bd/,434,0,334
1673457152060,34704,HTTP Request,200,OK,new_user 1-16,text,true,,670559,118,38,38,https://www.daraz.com.bd/,287,0,217
1673457151571,35276,HTTP Request,200,OK,new_user 1-6,text,true,,670611,118,37,37,https://www.daraz.com.bd/,777,0,709
1673457151521,35593,HTTP Request,200,OK,new_user 1-5,text,true,,670548,118,36,36,https://www.daraz.com.bd/,827,0,761
1673457153070,34291,HTTP Request,200,OK,new_user 1-44,text,true,,670560,118,35,35,https://www.daraz.com.bd/,1140,0,1021
1673457151726,35807,HTTP Request,200,OK,new_user 1-10,text,true,,670589,118,34,34,https://www.daraz.com.bd/,717,0,546
1673457151686,36028,HTTP Request,200,OK,new_user 1-9,text,true,,670547,118,33,33,https://www.daraz.com.bd/,677,0,612
